G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 G18 G19 G21 G22 G23 G24 G30 G35 G38 G42 G43 G47 G50 G54 G55 G56 G57 G58 G60 G65 G67 G68 G69 G71 G72 G73 G75 G77 G78 G81 G82 G83 G85 G88 G89 G91 G93 G95 G98 G99 G100 G102 G105 G106 G108 G109 G110 G112 G113 G115 G117 G118 G119 G120 G122 G124 G126 G127 G128 G137 G139 G141 G143 G144 G145 G146 G149 G150 G151 G160 G161 G163 G165 G166 G167 G168 G169 G171 G173 G174 G175 G177 G178 G182 G183 G186 G187 G188 G189 G191 G192 G196 G197 G198 G201 G203 G204 G206 G207 G208 G209 G210 G215 G216 G218 G219 G220 G222 G223 G226 G231 G234 G235 G236 G243 G246 G247 G248 G250 G252 G253 G254 G257 G258 G259 G260 G262 G263 G267 G268 G269 G270 G271 G273 G276 G277 G278 G279 G280 G281 G282 G283 G284 G288 G289 G298 G299 G302 G303 G304 G305 G306 G308 G309 G312 G314 G315 G316 G319 G322 G325 G327 G329 G331 G332 G333
G270 0 0.139871652642044 0.891609611834393 0 0.0874673899040123 0 1.68248386135198 0 0 0 0 0 0.409417941636098 2.8319679671451 0.18243742700623 0.290824507970713 1.85879670314865 1.1872475366774 0.296133189201686 0 0 0 0 0.060820441857131 0.228389429185216 0 0 0 0 1.34384016869217 0 0 0 0 1.16380746416828 0.00369247276251858 0.0504861335266435 0.644839310549295 0 0 0.915832610607046 0 0.360682892758999 0.195241607071975 2.42775700017123 0 2.25955035691168 0 0.651702779657233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.629184560083952 0 0.562159737526558 0.271011839957679 0 0.556726935702419 0 0 0.218831714105256 0 0 0 0 0 0 0.699165461159825 0 0 0.287425685211313 0 0 0 0 0.484385670125636 0.612646028384086 0 1.31726314296538 0 0.674975736066025 0 0 0 0.0555322199598407 0 0.0207913230240957 0 0 0 1.46312713774082 0.574974940232165 3.27359809524597 0 0.349162691528484 0 0 0 0 0 0 0 0.0637109908111859 0 0.536376602704789 0 0 0 0.323874409361398 0.0502986228977642 0 0 1.12567162090451 0 0 0.537881655655945 0.159531777962482 0 1.5527964747278 0 0 0.0185040765739058 0 0.636957334726684 1.53538179719793 0.465483823420087 0 0 0.768331172350897 0 0.318584363275705 0 0 0 0 0.514180220405927 1.18432489773658 0 0.59098866899331 0 0 0.950886786604274 0 0.710033695883362 0 0 0 0.823576206856192 0 0 0 0 0.0124972979338018 0 0.434088817441735 0 0.821425762672634 0 0 0 0.461579048451113 0.212704165858821 0.0440808694359771 1.87155326341158 0 0
G271 0 0 0.675747563866678 0 1.11862091396253 0 0.250852831165569 0 0.0625768266210773 0 0.498705136003124 0 0 4.13123293931581 0 0 2.17557646409653 0.600310031265002 1.06830875599942 0 0.116720509372009 0.754960145834784 0 1.55957582433587 0.0361205382772198 0 0 0 0 1.21765554746312 0 0 0 0 1.24493125047459 0.737747265285939 0.654211241264627 0 0.887659635255923 0 0 0.333256333018235 0.879801185209228 1.26930506591547 2.00408945094907 0 2.40508322731172 0.300311956447188 0.675038265598962 0 0 0 0 0 0 0 0 0 0 0 0 0.367465826354224 0 0.361881333043159 0.107298616356313 0 0.93394211914537 1.13335261144371 0 1.19211728966527 0 0 0 0 0 0 0.335038993200639 0 0.571418619199663 0 0 0 0.360915758110183 0 0 0 0 0.200253267839604 1.99007382921164 0 0 0 0 0 0 0 0.00330696136305568 0 0 0 0 0 0.823754829739821 0.467075120141016 1.99987880893604 0 0.268526556913569 0 0 0 0 0 0 0.428196045153942 0 0.0902351386986601 0 0.366007634722243 0.277141517607241 0 0.973806208193444 1.09178532657592 0 0.0199928770290568 0.279584971509809 0 0 0.437618152996016 0 0 1.80520926866797 0.322268350463804 0 0.509061808778482 0 0.427236746783424 1.60386220663212 0 0 0 1.05193416687091 0 0.27200133272699 0 0 0 0 0.0799332496619177 2.47732119280728 0 0 0 0 0.952985953698695 0 0.36947679069658 0 1.30837839126238 0.193546811071902 0.724926634452416 0 0 0 0 0.0447081134961436 0 1.08992186736158 0 0.399283278784831 0 0 0 0.75131773996146 0.531828594431144 0.861058493747088 2.1544225960316 0 0
G273 0 0 0.998879553794691 0 0.115520010271011 0 1.06896566779469 0 0 0 0.44063927936246 0 0 2.77299985075773 0.851425618611768 0 2.37766214486469 1.56597967726349 0.833615125961537 0.375987775392241 0 0 0 0.816468759153943 0.293687026120018 0 0 0 0.208373353499473 1.83760436501393 0 0 0 0 1.4528633958236 0 0.539667191106427 0.583738641446034 1.18751971275233 0 0.486039091724951 0.632999904154846 0.508266527898877 0.108389221632531 3.14172583896108 0 1.06970043191651 0.473184403803299 0.673487118706262 0.487099558677198 0 0 0 0 0 0 0 0.065178003064221 0 0 0.163368822661851 0 0 0 0.023785890163282 0 0.635190988848493 0.561264633638479 0 0.311888405965121 0 0 0 0 0 0 0 0 0.222498537646398 0.0751853372974796 0.407412908054783 0 0 0 0 0 0 0.457630091707521 0.158896978714039 0 0 0 0 1.14069444367169 0.221067158063141 0 0.443542938600294 0.0844997340515494 0.687120065284035 0 0 0 1.64699444906612 0.393040669037464 2.89056313842569 0 0 0 0 0 0.245027702274888 0 0.779703405057675 0.44326187563184 0 0 0.144385577272562 0 0.335642747367571 0 1.0932569923658 0.662656511679949 0 0 1.33951458872838 0 0 0 1.01874331074509 0 1.93265743978134 0 0 1.01539927335291 0.156359467694416 0.585424490306321 1.2967422961211 0.319315683498271 0 0.896624666135625 0.722384863457988 0 0.694829198596764 0 0.176303625011054 0 1.96108490744674 0 2.72882526967431 0 0 0 0 0.762729197702629 0 0.681128645224165 0 0.927203402079978 0 0.997469394069631 0 0 0 0 0 0 0.0464292092780051 0 0 0 0 0 0.22481826608141 0.88315010433723 0 1.25700846392609 0 0
G276 0 0.185798352581027 2.35559606432253 0.270124687190658 1.46801367554919 0 0.471110699602284 0 1.78731717188194 0 0.202477952765083 0 0 1.2344814676135 0 0.173681575577027 2.41554943377575 0.578663858830385 0.153995264293892 0.237998748517862 0 0 0 0.141003864838437 0 0 0.0651390897212252 0.600716442410302 0 2.34898238336644 0 0 0 0.180792606949293 2.3116277350429 0.0379714279334337 0.062193268405544 0 1.89287523073664 0 0 0 0.593387559808553 0.37606083514504 1.54302997238417 0 0.496309741810287 0 0.345194546619289 0 0 0 0 0 1.158396555118 1.1732993663079 0 0 0 0 0.745027333174144 0 0 0 0 0 0 0.183718994769944 0 0 0 0 0.0560363843458753 0.418874350450392 0.124031031198979 0 0 0 0 0 0 0 0 0 0.723308873035931 0 0 0.93031850062746 0.153860549676919 0.462859214203435 0 0 0 0 0 0.871592871949231 0.336216764789197 0 0 0 0 0 0.237152457408064 0 1.11099888929549 0 0 0 0 0.525579490849007 0 0.495003411344246 1.07171285347872 0 0.305182039118275 0 0.19078033716417 0 0 0.206575243504405 1.30117236635479 1.40715274686194 0 0 0 0 0 0.460540333235562 0 0 0.847946071056083 0 0 0.501983627762349 0 0 0.845141347088516 1.06712817929574 1.4752399718049 1.08616540505138 0 0.576985215361526 0 0 0.136488395153924 0.886959093615001 0 0.867611137982018 1.54483896396034 0 0 0 0.730995580780175 0.965897158071429 0 0 0 1.22460220879063 0 0.409806672645688 0 0 0.456311643550458 0 0.551902721848463 0 0.444531323014527 0 0 0 0 0 1.16942518519243 0 0 1.82184897035636 0.0106643961419001 0
G277 0 0 1.34425265957319 0.823519273979305 0 0 0.536446255325869 0 0 0 0.422936620945137 0 0 1.69649824846399 0 0.0959598156007797 0.847431353381328 2.05237924329321 0 0 0.824070422053909 0 0 0 0 0 1.35919817657163 0 0 1.28228597435603 0 0 0 0 1.7091884641802 0.282309692132214 0.0743619705928567 1.54151379360962 0.215557075966204 1.13411366945909 0.287283542787358 0 0 1.9295169183796 2.17881555068263 0 1.17583401836821 0 0.764493915408294 0 0 0 0 0 0.242728954158489 0 0 0 0 0 0.231450422832009 0 0 0 0.125585523525175 0 3.32513494574308 0.304990905945357 0 0 0 0 1.11595370688759 0 0.0261486580213215 0 1.88145717119759 0 0 0 0 0 0.0270224804060654 0 0 0 0 0 1.17517604544906 0 0 0 0 0.413375523718532 0 0 0.519337778824762 0 0.317347044712061 0 0 0 0.870856428179279 0 0.834905214363986 0 0 0.674782992080806 0 0 0.4333815468477 0 0.322430717966747 0 0.300072043723405 0 0.182969727140493 0 0 0 0.60359274053571 0 0 0 1.49776443660952 0 0 0 0 0 1.39383507853804 0 0 0.505795047692728 0 0.508737715826887 1.49564480964643 1.86593380297201 0 0.162499482025599 0 0.602240995972211 0 0 0 0 0 0 2.45967025306568 0 0 0 0.863200613226522 0.202341390319471 0.745931307759139 0 0 1.10087843518631 0.0978305733812033 2.01100763912065 0 0 0.52441508447956 0 0 0 1.13061695224379 0 0.479474490707377 1.2114397600291 0 0 0.781926663888039 0 0 1.36768629858358 0.965510411726779 0.21093146122556
G278 0 0.403726345746897 0.600750991929911 0 0 0 0.556319856546158 0 0 0 0 0 0 1.14928276744313 0 0.161401092300145 1.88068552874985 2.34865822072483 0 0 0.100754159349251 0 0 0 0.0736936384388705 0 0.68031721537784 0 0 1.44781087966368 0 0.0986017076184413 0 0 1.31359844497009 1.43405413092134 0 0.71825035797274 0.624654112983491 0.802897903982801 0.331869039424034 0 0 0.283046855774346 3.21605202154092 0 0.998484258928337 0 1.037111888434 0 0 0 0 0 0 0 0 0 0 0 1.05503318088299 0 0 0 0 0 1.08938751962169 0.676579005695475 0 0 0 0 0.169654224895059 0 0 0 0 0 0.615731496179716 0 0 0 0 0 0.295459116128901 0 0 0.246740454997753 0.189522365951129 0 0 0 0 0.22469173340346 0 0 1.72546906332209 0 0.261585760365886 0 0 0 1.1085513696523 0 1.63196112897358 0 0 0.779468974040426 0 0 0 0 0.683721460513867 0 0 0 0.249105503677368 0.127768161426357 0.151410100690251 0.336326849545164 1.30220345332086 0.377680554722539 0 0 2.35762537780226 0.0218111359074833 0 0 0 0 1.50759516949925 0 0 0.503545931534216 0 1.5652470139925 1.75789256805107 1.32913261416026 0 0.536454185143066 0 0 0 0.150062457763883 0.468861543580452 0 0.170806817302193 0.405128281787884 0 0.0117887721655025 0 0 0.426227724616555 0.138563571724014 0 0 0 0.300846414671831 0 3.03519592052387 0 0 0 0 0 0 1.15976589717629 0 0 0.351759359985665 0 0 2.00413790964979 0 0.25412616006823 1.62962143754086 0 0
G279 0 0.161833100793759 0.910228827931984 0 0.552643135826836 0 2.10623573400356 0 0.0618546916493238 0 0.289644856799422 0 0.119061584706036 2.17165796591434 0.265316379098014 0.061197766066413 2.35452298796877 0.353942739632994 0.34954105595641 0 0 0 0 0.393057417735704 0.0389905448859042 0.794917465886482 0 0 0 1.78190136472794 0 0 0 0 0.953429624830809 0.0809522378634386 0.0915095374857798 0.164823148894714 0.0225099757752533 0 0.901690386259048 0 0 0 1.36367013164098 0 1.32869446666765 0 0.396832002496773 0 0 0 0.749265019083687 0 0 0.743835553010504 0 0 0 0 0.49551566574456 0 0 0 0 0 0 0.297016218053918 0 0.0934408027030909 0 0 0 0 0.657937204865433 0 1.0288833947416 0 1.40568800645661 0 0.3221927989939 0 0 0 0 0 0 0.156097337243948 0.628017850732402 0 0.858322251096224 0 0.210817067854129 0.123425695534978 0 0.481043786619859 0 0 0 0 0.0779291954443203 0 1.92428142179357 0 2.55225509606075 0 0.220269198026706 0 0 0 0 0 0.065348709451123 0.755088102831631 0.329063401768432 0 0.639110296445217 0 0 0 0.718938671418746 1.05942717023907 0 0 0.150261616876713 0 0 0.527966899271164 0 0 1.17150677770726 0 0 0.253232968693093 0 0 0.608812821942855 0.344396026809425 0.771784962701836 0 1.93124065766771 0 0 0 0 1.06727180826493 0.0350376543501673 0.182391649342703 1.69451432667351 0 0 0 0.116452528067451 1.56767968317319 0 0.646720074795974 0.96458980046283 0.00883419433288511 0.862879910238196 1.20411145888042 0.0728115398174789 0 0.197869840730181 0 0 0 0.118079597291529 0 0 0 0.295041872770175 0.100706928367667 0 0 0 0.879191639506903 0 1.10737321492323
G280 0 0.205362081748364 1.31703260800539 0 0 0 0.707668121326577 0 0 0 0.405946579066645 0 0.612070217701964 3.17211120805885 1.38871004909693 0 1.56393073291336 0.250437792822795 0.441464594834343 0 0.625207938834378 0 0 0.650129608237248 0.184480042350622 0 0 0 0 0.797309307273705 0 0.38600158909749 0 0 0.453326132871057 1.05136192871227 0 0 0.506040390208375 0 0.0841359634745919 0 0.547546458275477 0 1.22078408121382 0 1.82583273986799 0.281890352637879 0.174206629486889 0.2768249131861 0 0 0.311760741158648 0 0 0.344569899929322 0 0 0.0135273972988953 0 0.109079788657765 0 0 0 0 0 0.310338382284798 1.69686942499339 0 0 0 0 0 0 0.278999553898428 0 0.382021368758448 0 1.24283915469607 0 0 0 0.575387371908713 0.160784641938912 0.213923479273059 0 0 0 0.774209274763585 0.859957712003798 0 0 0 0 0.417758080222149 0 0 0.0295440270069383 2.53676381834701 0 0 0 1.09861020479809 0 1.0410826390638 0 0 0 0 0 0.165585673415853 0 0.16292941352481 0.168400448938601 0 0 0.682579715680462 0.163931195524371 0.0626751251243481 0.307425472509003 1.0472050589613 0.121142544461002 0 0 0.00495107260158457 0 0.0480196484680431 0 1.76062879990307 0 0.889369077434527 0.30718738850805 0 0.103902127939037 0 0.212610324729792 0.450004506347349 0.333935960955357 0.13555531773939 0 0.553497282366272 0 0 0 0 0 0 0 0.659352315422699 0 0 0 0 0.180235815269324 0.174185559707324 0.584233607668198 0 1.23999078213653 0 0.835824374182018 0 0 0 0 0.301634283656062 0 0.17028086536046 0 1.53335721680865 0.199151699144727 0 0.367566390775869 0.409510195803688 0.362155834833207 0.876056011799761 0.331517588680831 0 0
G281 0 0 1.33787397356401 0 0 0 0.589239468511871 0 0.197596816680859 0 1.23918988480746 0 0.0281662974215884 1.34637429716152 0 0.702392333265725 1.54371685710672 1.14305272537517 0 0.184778537057522 0 0 0 0 0.0793989717887021 0 0 0 0 1.17304289093301 0 0 0 0 1.13188292190867 0.970754543112932 0 0 0.602102702395298 0.495191450242943 0.249283678814191 0 0.688299927326635 0.158619957239272 0.955250900205013 0 1.77607598042565 0.468640713232155 1.52787443915965 0 0 0 0 0 0.412340851898633 0.132303475172838 0 0 0.490982493545295 0 0.202690929331058 0 0 0 0.179646554911777 0 0 0.486295563921903 0 0 0 0 0 0 0.752885120729276 0 0 0.37478153821313 0 0 0 0 0 0.315733089647799 0.137658615762178 0 0 1.39115296309369 0.313397919687657 0.210772553931957 0 0 0 0.193574813388112 0 1.33769350168451 0.190269256618126 0.290997492100081 0 0.88693839120041 0 0 0.803958242571024 0.82320578273709 3.04331094483413 0 0 0 0 0 0 0 0 0.266336413875029 0.47985023878873 0.270701308609598 0 0.400851595629802 0 0 0 1.16803841223414 0 0 0.104061391632178 0 0.172974142416671 0.601010402834395 0 0 2.44085322669246 0 0 1.4580780994781 0 0.781950960122118 1.78175484895176 0.490604382830658 0 0 0.291969208538011 1.33538685894559 0 0 0 0 0 0 1.53459465070718 0 0.910017529995475 0 0 0.453179451826614 0.765922447872005 0.822364470987428 0.0964311778641035 0 0.461092346073683 1.76598314550335 0 0 0.828925520378338 0 0.142222015498245 0.298091859238485 0.480529378033185 0 0 1.01850123909965 0 0 0.211574432404178 0 1.17248402078156 1.78235488428072 0.580561476938506 0
G282 0 0.689017624202052 1.10083868951284 0 0 0 1.21265671588296 0 0 0 0.795789633870188 0 0 2.62683223505671 0 1.15273304712299 1.5917607152602 0 0.557588578844925 0 0.211806482087046 0 0 0.516434882231463 0.396172268102297 0 0.627014759131182 0 0 1.81312133405359 0 0 0 0 1.57822229091363 0.497096687860287 0 0 0 0 1.39152990621899 0 0.642677590156468 0.0208061724795789 1.89658428463973 0 2.45178339646245 0.180305908470208 0.6356808563655 0 0 0 0 0 0.472893317055367 0 0 0 0.18346115049862 0 0.219078580716225 0 0 0.0896860627367332 0 0 0.992367021197869 0.586946003623336 0.0597024117814292 0 0 0 0 0.259639664876015 0 0 0.154772431402855 0.715260470351134 0.404583706680063 0 0.729144034641394 0 0.255744423992511 0 0 0 0 0.807640477884937 0.37943184303954 0 0.357229869448337 0 0.0584157409182761 0 0 0.747812870377686 0 0 0.581199357613583 0 0 0 1.17487202601719 0 1.15838420850601 0 0.0471829293830288 0 0 0 0.047514721198322 0 0.267245161805414 0 0 0 0.413556835696173 0 0 0 0 0.302363239841757 0 0 0.151279321231195 0 0 0 0.791995261251294 0 1.63043428568024 0 0 1.31298748236198 0 0.684411726233883 0.857639954371721 1.11208430889287 0 0 0 0 0 0 0.289823983075648 0 0.639606976529355 0.297611572809746 1.56604940073367 0 0 0 0 0.44433062007707 0 0 0 1.32764213816266 0.021450163811849 1.10683753513928 0 0 0 0 0.739572536206913 0 0.983988271810499 0 0 0 0 0 0 0.431336785405752 0 1.19387258212478 0 0
G283 0 0.137978036906084 1.357868801874 0 0 0 1.31552926139302 0 0 0 1.43182975389896 0 0 2.66116846387165 0 0.221627606081038 1.73536298438125 0.492306705030319 0.366581275808904 0 0.411098018120038 0 0 1.18939521042473 0.0201080996822065 0 0.34828932237966 0 0 1.3705099936405 0 0 0 0 1.39981106416292 0.31921253142895 0.187597873679155 0.267232453692165 0 0 0.129660860438352 0 0.0112855234198282 0.309834019787823 2.08509005617807 0 2.11038553037353 0.157725953106941 0.403347137230831 0.534078108196908 0.660422984553665 0 0 0 0.268287056600564 0 0 0 0 0 0 0 0 0 0.323635660994965 0 0.0324687001489361 0.966376509918808 0 0 0 0 0 0 0 0.24405865554842 0.989058341458146 0.0849361090486354 0.649581662999911 0 0 0 0.44531524642614 0 0.00560262984694192 0 0 0.0548095507151805 0.964314819789675 0 0 0 0 0 0 0 0 0.469356347892122 0.230243598267868 0.578336936031283 0.079236988853845 0 0.532289027527841 1.53203484928252 2.16609959379498 0 0 0 0 0 0 0 0.404442395183441 0 0 0 0 0.133358743510364 0.360477492601612 0 0.487005645740264 1.72987495961125 0 0 0.364202870841224 0 0.0346776024040073 0.0843194039454853 0.731147843798916 0 1.70156286326066 0 0 1.01458642748694 0 0.387305144380685 1.48828210227075 0 0 0 1.41312258857838 0.12101235298932 0.25660085646539 0 0 0 0 0.156051860323039 1.8927755816386 0 0.517563216547493 0.0125745987088866 0 0 0 0.366330892534705 0 0.287264981528898 0 0.744698020557451 0 0 0 0 0.58570489643368 0 0.287933265590448 0 0.402149071387959 0 0 0 0.510583452092551 0 0.191306009351832 1.11337176926142 0 0
G284 0 0 0.374412467884077 0.836397112534102 0 0 1.59923028486173 0 0 0 0 0 0 1.89434115426621 0 0.278960797870445 1.21843988427449 0.935857241358083 0 0.0525723940752152 0 0.164127813386676 0 1.06501106115929 0 0 0.215861365604438 0 0 0.840517170976316 0 0 0.793551220748712 0 0.196378840997385 1.87203184137537 0 0 0 0.833138591465606 1.28012465137518 0 0 0.36716840734832 1.63452860611512 0 1.15670633187912 0.084405616770246 1.44743533442402 0 0 0.200886353508209 0 0 0.489807784027058 0 0 1.28457479892196 0 0 0 0 0 0 1.24046878215026 0 0.835287884963328 0.39387649704727 0 0 0 0 0 0 0.0714510032726524 0 0 0.269707269396441 0.114186774767549 0.205423937781918 0 0 0.0190906004365688 0.333038602810123 0.0713920246418443 0 0 2.32439265952993 0.842380951917408 0 0 0 0.813080200794626 0 0.061009875571089 1.37537542394122 0 0 0 0 0.26733029152217 0 0.675669007876134 0 2.88271981071967 0 0.0584363190964618 0.671388512451569 0 0 0 0 0.638254802612669 0 0 0.320564743042212 0 0.111004796794007 0 0 0.143588196151686 0.809593915649417 0 0 0 0.0208644783971072 0 0.488797715623762 0.617797643347809 0 1.81259867113779 0 0 0.669791516986071 0.30925307867285 0.09922410180907 1.03490070804889 0 0 0 0.130521049108878 1.58353395165866 0 0 0 0.207178443694789 0 0.103182215887249 1.21482376407931 0 0 1.24255827045455 0 0.879165382762371 0 0 0 0.271486061863719 0.366718094286781 0.0573023327154895 0 0 0.495209659076695 2.14745419929304 1.16206012094602 0 0.897802327721961 0.606964079575298 0 2.36958037728019 0 0.431559032307709 0.0928506490559607 1.33237008577233 0 2.54511203393238 3.69554687269404 0.548076186792265
G288 0 0 0.698766088306399 0 0 0 0.884337931165061 0 0 0 1.57518797187916 0 0.263160154158928 2.96074990407072 0.547361240292886 0.450990319283865 1.86803635302173 0 0.602749975772443 0 0.976687510753044 0 0 0.498773983691195 0 0 0 0 0 2.15865105971141 0 0 0.347333146561733 0 2.29519048042092 0.889430937882938 0.0754574062015065 0 0.309007611130804 0 0.870153078705305 0.675150627594291 0.416319154874896 0.783133628930239 1.88860970192112 0 1.65554114938741 0 2.17981306720136 0 0 0 0 0.174904458901834 0 0 0 0 0 0 0.133889250121511 0 0.0577752413132359 0.662883900250812 0.460300173284022 0 0.39777664461502 0.157684380099396 0 0 0 0 0.395105651551613 0 0 0 0.068809662621993 0 0.354860570545871 0 0 0 0 0 0 0.216569467209638 0 0.0477202679959965 2.09526825720167 0 0.00497486491200875 0 0.0656055178006322 0 0 0 0 0.384998418078683 0.0926097150531014 0 0.332800023685621 0 0.931728287071463 0.48311850159344 1.80195045058894 0 0.708833941746301 0 0 0 0.15501823790028 0 0.790323375573852 0.168656563183343 0.28767284299031 0 0 0.191323712986613 0.0320732567531254 0 1.00055347273497 0.452948275781031 0.0143711106112888 0.0121668001051567 0.17124616845029 0 0.251018163847186 1.63909045280626 0.00767444953036397 0 1.5186217128191 0.522592239149154 0 1.68497416038333 0 1.14811836688196 1.50571936543056 0 0 0.315087424462639 1.01286437541593 0 0 0.0051123361064519 0 0 0.160901585510462 0.276020162790384 1.91996395065579 0 0 0 0 1.08721630757311 0 0 0 0.858091427858795 0 1.5818155734965 0 0 0 0.0396396894802983 0.475222887196962 0 0.780078757195614 0 0.0521669282590672 0.393962833987437 0 0 0.626160521489046 0.452638308231361 0.817410876695021 1.05040279162744 0.758023081005037 0
G289 0 0 0.154683607294615 0.0541578147397617 0.028534504100635 0 0.970565692687044 0 0 0 0.966602230870483 0 0.174230774338023 4.5277995794591 0 0.428554906385594 1.58468808442898 1.24045357254158 0.441830046709362 0 0.683560421938989 0.0515960265423481 0 1.07046463067109 0.206412834643836 0 0 0 0 0.870355385395239 0 0 0.695393041184288 0 2.12816089321858 1.35499076525742 0.00311916260503955 0 0.037488831876521 0 1.06892535145142 0 1.007172336013 0 1.66339281752685 0 2.3615026333662 0.193795419923406 1.68550626569125 0 0 0 0 0 0.158800139421589 0 0 0 0.112905314150052 0 0.290528491735947 0.101956925072233 0 0 0.325322839668102 0 0.329818637628139 1.64167559325419 0 0 0.535117930469052 0 0.4895051600168 0 0.204737603176675 0 0.874127213995333 0 0 0 0 0 0.438101752480035 0 0 0 0 1.18380139878289 1.05606966593788 0 0 0.510071514096934 0.666217045697117 0.356005929756373 0 1.11408421756399 0 0.0987212289205978 0.298129705571007 0 0 0 0.796708025126251 0 2.01720381916396 0 0.0404493091558051 0 0 0 0 0 0.765775156835647 0.427901118434458 0 0 0 0.370297593322602 0.482784119617803 0 0 1.02991895087826 0 0.185716922107576 0.283802130611557 0 0 1.50038967780144 0 0 2.27213947878099 0 0 0.735608326587879 0 1.17063564905417 0.82584089650209 0.492586390701148 0 0 0.758078461850455 0 0.757389496764138 0 0.231282117232846 0 0.491258914524193 0 2.23069100396248 0 0 0 0 0.83895701371364 0.322002931685292 0.0674856220951516 0 0.68607079439104 0 0.234368735324354 0 0 0 0 0.782221723789847 0.849450777747208 0.508918730395215 0 0.277979133790564 0 0 0 0.129807678365762 0 0.116016504536082 2.33268517211315 0.363661659534116 0
