G16	G1195	G1540	G1618	G1559	G1041	G1306	G187	G931	G824	G397	G99	G1322	G1466	G658	G992	G784	G672	G1477	G1206	G1357	G1369	G1266	G1621	G1397	G703	G1050	G949	G923	G1107	G129	G99	G120	G31	G128	G129	G126
0.5619635	0.4739382	0.0595784	0.7445672	0.0188337	0.3822044	0.9099575	0.7496544	0.5811906	0.9729726	0.8661274	0.1623636	0.0822225	0.2382476	0.0136374	0.1260560	0.8735525	0.5492174	0.6443209	0.7962053	0.5668810	0.4143286	0.1358251	0.7614296	0.8826685	0.9740473	0.6595327	0.4542660	1.0028970	0.0254747	0.8440403	0.1623636	0.3751599	0.8640384	0.9509278	0.8440403	0.5468711
0.4771131	0.5933861	0.0236590	0.7416972	0.0379639	0.3912563	0.8078570	0.6739660	0.3982586	0.8809297	0.7776462	0.1812171	0.1683638	0.2307765	0.0275217	0.1465766	0.6750234	0.4357691	0.6146694	0.6908579	0.4978687	0.5680987	0.1316771	0.7622468	0.7414487	0.9256980	0.6712958	0.4324605	0.8916025	0.0129997	0.7941866	0.1812171	0.5810510	0.7891003	1.0436745	0.7941866	0.4930655
0.4948842	0.4215269	0.0130629	0.7592901	0.0184357	0.4770268	0.8776241	0.8745283	0.5004925	0.9211417	0.8644791	0.1993006	0.1103368	0.3063760	0.0220747	0.1749906	0.8910750	0.5575865	0.5609915	0.6534347	0.4944282	0.4774666	0.1603965	0.6274180	0.9429338	1.0037326	0.8119160	0.5609147	0.8086324	0.0176766	0.7887787	0.1993006	0.5474870	0.7129554	0.9084577	0.7887787	0.5464927
0.0123223	0.0343802	0.2320007	0.3181713	0.0389265	0.1712006	0.7734133	0.2583566	0.9580865	0.9147668	0.5329511	0.1287482	0.2205480	0.2642928	0.0256562	0.4025295	0.3199132	0.4790455	0.7753875	0.7336683	0.3876197	0.8549318	0.0684691	0.7189497	0.8966706	0.9699656	0.2407872	0.3822509	0.9161263	0.2447964	0.4373847	0.1287482	0.9443039	1.1415356	0.9616641	0.4373847	0.1413517
0.0007128	0.0064010	0.1643377	0.3866137	0.0616836	0.0882836	0.7893213	0.1304120	0.8407832	0.9841037	0.6008457	0.1259041	0.4345589	0.4295294	0.0318093	0.2036927	0.1714093	0.4598946	0.9006977	0.8120835	0.3215561	0.7487203	0.0827822	0.7157795	0.7014158	1.0072598	0.1057453	0.0742625	0.7823324	0.2426891	0.3593338	0.1259041	0.8936557	0.8406770	1.1138487	0.3593338	0.0700847
0.0039897	0.0001683	0.1039789	0.1539105	0.0491022	0.0625620	0.5593466	0.0748805	0.9476712	0.9729691	0.6595362	0.2114208	0.2012153	0.3227008	0.0811360	0.0790085	0.4311383	0.4888493	0.6579372	0.8532131	0.3346133	0.7358402	0.0738828	0.7770106	0.7081443	0.7519405	0.0033697	0.0294396	0.8372004	0.2353377	0.3199463	0.2114208	1.0513668	0.7382258	0.7408546	0.3199463	0.0604884
0.1015975	0.0023463	0.2211476	0.0786875	0.0603809	0.0937268	0.6619937	0.1128774	0.8665524	1.2776706	0.5900463	0.2683967	0.1594633	0.3602744	0.3136908	0.0654519	0.6557731	0.4125984	0.7431635	0.9421992	0.2701124	0.7375953	0.1115976	0.8585316	0.7425417	0.5487571	0.0031044	0.0253502	0.6451321	0.2156423	0.3526853	0.2683967	0.9032727	0.7514731	0.8505895	0.3526853	0.0860058
0.0748720	0.0852669	0.3946674	0.6542066	0.1632041	0.5516242	1.0361719	0.5923154	0.8228208	1.1295060	1.1319221	0.2055293	0.2609482	0.2398494	0.2354750	0.2954350	0.1938343	0.5688410	0.8371790	0.9863288	0.0604666	0.8490968	0.1392126	0.9837415	0.4654237	0.9749687	0.7725378	0.4894547	1.0219931	0.3168737	0.6501306	0.2055293	0.8144370	1.0560139	1.0747383	0.6501306	0.5538587
0.0757388	0.1032601	0.4567736	0.6074228	0.1694610	0.2842238	1.0964941	0.7780142	0.7959393	0.8629011	0.8391468	0.2551048	0.2685579	0.3797994	0.2493718	0.2982374	0.1625844	0.6903231	1.0062124	0.9475399	0.1478651	0.9393484	0.1346794	0.7333971	0.4586948	1.1006977	0.8469675	0.3704274	0.9631857	0.3577559	0.4828256	0.2551048	0.7995370	0.8390849	0.7757670	0.4828256	0.4837808
0.1230670	0.0616158	0.5247594	0.6490055	0.2145905	0.5292988	1.0804576	0.7042629	0.9176633	0.8637912	0.9969083	0.2080498	0.2717730	0.2471453	0.2944283	0.1938773	0.2631241	0.6337121	1.0595825	0.9098176	0.1113866	0.7939754	0.1620584	0.7657263	0.4598930	0.9710233	0.7835630	0.3644787	0.9390371	0.3635296	0.5183319	0.2080498	0.8734500	0.8689255	0.7822440	0.5183319	0.5415110
0.0528320	0.0454077	0.4402026	0.5598937	0.1751153	0.3347439	1.0511058	0.9198645	0.7132206	0.9616895	0.9412948	0.2098638	0.2517514	0.2801673	0.3821635	0.2499454	0.2651055	0.7065130	0.8187389	0.9699907	0.1273770	1.0622880	0.2699075	0.7038431	0.5499827	1.0072788	0.7854641	0.3277677	0.7250067	0.4645284	0.5887395	0.2098638	0.8274440	0.8408236	0.9429088	0.5887395	0.5721743
0.1290226	0.0444058	0.3498806	0.5457086	0.3235209	0.3527658	1.0470183	0.9187193	0.9538317	1.0118526	0.7617980	0.2278264	0.2371902	0.3115396	0.2268276	0.1663069	0.1891651	0.7728124	0.9947596	0.9316322	0.1137713	0.8265650	0.1474022	0.9383489	0.4262497	1.1211208	0.9580481	0.3129035	1.0595627	0.3393658	0.5785366	0.2278264	0.7977136	0.8677550	0.7334030	0.5785366	0.5440511
0.0630371	0.0815095	0.5015455	0.5070987	0.1883374	0.3850672	1.0032927	0.8212341	0.8117629	0.8019777	0.8203133	0.1904715	0.2216460	0.2041881	0.2154273	0.2627538	0.2231123	0.7083496	1.0824554	1.0431889	0.1755142	0.9355693	0.2683925	0.9053633	0.3966019	1.1933278	0.7466263	0.2704924	0.9602676	0.3526020	0.5412282	0.1904715	0.8633030	0.8246847	0.6785676	0.5412282	0.5841183
0.0900798	0.0333949	0.5799816	0.5497646	0.1933900	0.3309937	0.7618691	0.7250716	0.7699877	0.9135323	0.8880272	0.2020127	0.2696917	0.2085771	0.4438086	0.2120157	0.1882993	0.7192113	1.1470927	0.7626256	0.1380338	0.6507825	0.2005985	0.8390726	0.5512371	1.0760108	0.9463042	0.2489872	0.9175423	0.4144308	0.5404263	0.2020127	0.8725345	0.6557359	0.8877981	0.5404263	0.6133936
0.0441480	0.0176491	0.6259095	0.5777744	0.2162931	0.3838123	0.9726339	0.7344395	0.8890292	0.8702435	0.9983218	0.1224322	0.2689446	0.2719297	0.2616546	0.1516899	0.1666182	0.7243504	0.9889536	0.9804484	0.1842957	0.7093860	0.1561631	0.8203544	0.4318714	1.1872376	1.0577013	0.3279762	0.9801598	0.4738398	0.4830942	0.1224322	0.8192193	0.7068867	0.7101532	0.4830942	0.5158247
0.0948870	0.0213949	0.3898146	0.5269070	0.2732471	0.3110543	0.9901035	0.6991317	1.0219312	0.9340077	1.0877196	0.3356579	0.2394519	0.2627845	0.3384154	0.1708991	0.1709199	0.6369330	0.8047110	0.7575492	0.2076803	0.7488862	0.1377085	0.7221527	0.6080791	1.1848698	0.8210828	0.4700629	0.9238596	0.4160396	0.5936789	0.3356579	0.9867751	0.6086240	0.7443947	0.5936789	0.5226483
0.0745141	0.0400788	0.5051069	0.5642690	0.2542658	0.3010378	1.0189314	0.8678802	0.9258715	0.8193781	0.9578862	0.2207447	0.2380300	0.3903652	0.2211337	0.1581564	0.1241449	0.6333833	1.0114710	0.9345524	0.2368745	0.5600509	0.0990388	0.8651129	0.5598423	0.9438188	0.9852819	0.2824799	0.8031733	0.5125113	0.3748147	0.2207447	0.8111985	0.8800321	0.7456909	0.3748147	0.4821738
0.1596991	0.0199998	0.6270426	0.5368172	0.2519609	0.4285899	0.8224024	0.8474815	0.8067384	1.0177300	0.9842370	0.1547320	0.3693036	0.2952803	0.3605172	0.2423720	0.2786920	0.8213134	1.1490023	1.0994784	0.1158001	0.8598447	0.2067350	0.8996971	0.7058028	1.0376271	1.0273007	0.2896698	0.9937478	0.4415120	0.4958544	0.1547320	0.7813721	0.8612658	0.8018710	0.4958544	0.5724153
0.1067216	0.0274276	0.5669962	0.4389325	0.3528360	0.3688913	1.1221543	1.0252386	0.9820996	0.8343210	0.8686998	0.3993640	0.2349624	0.2876929	0.2223317	0.1490898	0.1612681	0.6720131	1.0000314	0.9475148	0.1732295	0.7061704	0.0974222	0.7284783	0.7166799	1.0204446	0.8849267	0.4428637	1.0844843	0.4750787	0.3775246	0.3993640	1.0848178	0.6410196	0.6910117	0.3775246	0.5906343
0.0141407	0.0856958	0.3123014	0.6614420	0.2061910	0.6080689	0.9662382	0.6177893	0.5472389	0.9162123	0.7366609	0.3107521	0.1616571	0.3011530	0.0700749	0.3944801	0.2367694	0.4920038	0.7378123	0.6811460	0.1037215	1.0375637	0.1322383	0.7738176	0.5841163	0.8783197	0.6276752	0.6411603	0.9540109	0.1117757	0.5901572	0.3107521	0.9280311	0.8385350	1.0815076	0.5901572	0.5141489
0.3530052	0.0016741	0.1600777	0.1321605	0.0793287	0.4384332	0.9172539	0.0080436	0.6737127	0.9060064	0.6327407	0.4673677	0.2884349	0.2987128	0.2402057	0.0026241	0.7830502	0.2345962	0.5260177	0.7848761	0.3132989	0.6565175	0.1707212	0.7752456	0.1437898	0.1661181	0.0277831	0.6852652	0.1723639	0.0031968	0.0694248	0.4673677	0.1682436	0.9522412	1.0616487	0.0694248	0.0054196
0.0585780	0.0825324	0.0898658	0.6668576	0.0992921	0.8127352	0.6180112	0.2953853	0.7936704	0.8749860	0.8910340	0.2995958	0.2138805	0.7171104	0.5023925	0.3739428	0.3351939	0.2615338	0.6446821	0.8151031	0.6987286	0.4651078	0.0264136	0.7764363	0.2625700	0.9000031	0.2312386	0.2342227	1.0026014	0.0435858	0.6152529	0.2995958	0.6419310	0.8430576	0.8033925	0.6152529	0.2412807
0.0679929	0.5519840	0.1326799	0.3691923	0.0974229	0.7144989	0.7689479	1.0395019	0.6934902	1.1187371	0.7360968	0.4578782	0.3044197	0.1633993	0.4829867	0.8339658	0.8975510	0.4730996	0.8532358	0.0480841	0.6451978	0.9099527	0.1098912	0.1832920	0.5098165	0.9630643	0.6470293	0.4651903	1.0609089	0.0420623	0.9522627	0.4578782	0.7619311	0.7973758	0.6605982	0.9522627	0.5315327
0.3406363	0.0322596	0.6491069	0.7529716	0.2631236	0.5251496	0.8450885	0.5554674	0.7474083	1.0162408	0.7781008	0.5676180	0.0020204	0.4161490	0.0073700	0.3173463	0.3725091	0.7730745	1.0177197	0.4361536	0.1252245	0.7880557	0.4394545	0.5893232	0.5371758	0.9614235	0.7879315	0.6912558	1.2823343	0.5912921	0.8054545	0.5676180	0.7235999	0.6965477	0.7000102	0.8054545	0.8017473
0.3160725	0.0265876	0.5259152	0.5487430	0.2200892	0.4744999	1.2221331	0.6263471	0.7110236	1.0719969	0.6666602	0.4546871	0.0179954	0.4775131	0.0661706	0.2823941	0.4097472	0.9056231	1.1796528	0.4427848	0.1190147	0.7977222	0.4517776	0.6380863	0.5540482	0.8211920	0.9062040	0.6940954	0.8822948	0.5121937	0.8440662	0.4546871	0.4572532	0.7749965	0.6456735	0.8440662	0.6843625
0.2999606	0.0082887	0.6461098	0.6614474	0.2270426	0.4511134	1.0756752	0.6152764	0.7844553	0.9259905	0.7302276	0.4370841	0.0094615	0.7163221	0.0158500	0.3988632	0.3222423	1.0748059	0.8604049	0.4256843	0.0567224	0.7997810	0.4423055	0.7109137	0.5313190	0.7773942	0.7678460	0.5623452	1.0296204	0.6574667	0.7246143	0.4370841	0.6983597	0.6441641	0.8260115	0.7246143	0.7262580
0.2220299	0.0073649	0.5368974	0.7210508	0.4492852	0.4044204	0.9037633	0.6922288	0.7083714	1.1100351	0.7999147	0.5403970	0.0151515	0.4556233	0.0286959	0.3427748	0.5389445	1.1519640	0.9732801	0.4003401	0.0706474	0.8766112	0.5364317	0.8420967	0.5485057	0.9567422	0.8673334	0.6202593	0.8289436	0.6499081	0.6756143	0.5403970	0.7733941	0.6766628	0.7291469	0.6756143	0.8071829
0.2955720	0.0248772	0.5639092	0.8146722	0.2956869	0.5147588	1.1114172	0.6084635	0.7184471	0.9541745	0.6340200	0.4618420	0.0431459	0.5520191	0.0076650	0.2935539	0.4328889	0.9822331	0.9428934	0.4527811	0.0570738	0.7945105	0.4462824	0.9810619	0.5783228	1.0373584	0.8643024	0.6256577	0.9479290	0.6431444	0.5968480	0.4618420	0.5363028	0.7784372	0.8902529	0.5968480	0.6958955
0.1200496	0.3152616	0.6015202	0.8530921	0.2805501	0.4351734	1.0848854	0.6157281	0.7364895	0.8380432	0.9606939	0.5907747	0.0219744	0.5921559	0.0504736	0.3350597	0.3765988	0.9966634	0.9194569	0.4845839	0.0766274	0.7881617	0.5585729	0.0142323	0.6015909	1.0016953	0.7882931	0.5409384	0.8812756	0.7569557	0.7880711	0.5907747	0.6423682	0.7095948	0.7735300	0.7880711	1.0329070
0.0766365	0.4403007	0.6197021	0.7686030	0.2382123	0.5217049	0.8698178	0.5948435	0.6923135	1.0850266	0.8206904	0.8779088	0.0063403	0.6177745	0.0820226	0.3026290	0.4380845	0.9874668	0.8607583	0.3772349	0.0704256	0.8701611	0.7652911	0.0043659	0.6317127	0.9975462	0.8218613	0.7414027	1.0129877	0.5531884	0.8188434	0.8779088	0.7917195	0.7168602	0.8165401	0.8188434	0.8894168
0.1259760	0.3066261	0.5896908	0.6901203	0.2633375	0.5245485	0.8625076	0.5805218	0.7999729	0.8743063	0.8844509	0.6358159	0.0096500	0.4662928	0.0356923	0.3087025	0.3256548	1.2877783	0.8852319	0.4656617	0.1200780	1.0368453	0.5634822	0.0228134	0.6396189	1.1183708	0.9734921	0.5200595	1.0524217	0.7982060	0.6833600	0.6358159	0.7032723	0.8266545	0.8042508	0.6833600	0.8122747
0.0837955	0.2787051	0.5483438	0.7024517	0.2737036	0.4760920	0.8943897	0.6593279	0.8177049	1.0653836	0.6953630	0.7792881	0.0149734	0.4645963	0.0908089	0.3159499	0.3362954	0.9500305	1.0156334	0.6589688	0.1326057	0.7516752	0.4990028	0.0090075	0.6336743	1.0169854	0.7275130	0.6691355	0.8977267	0.7123211	0.5930804	0.7792881	0.7458113	0.7002076	0.8304667	0.5930804	0.7633161
0.0509243	0.3101686	0.6045686	0.6847517	0.2672036	0.4891075	1.0618302	0.6931247	0.7382630	1.1274506	0.7482624	0.7096062	0.0176112	0.4679089	0.0307466	0.3721233	0.3360084	1.0644464	0.9547577	0.5082802	0.0644305	0.8527030	0.5197592	0.0201968	0.6665445	0.8380705	1.0159996	0.5982358	0.9127162	0.7991307	0.7004403	0.7096062	0.6614876	0.6681182	0.7508388	0.7004403	0.9040317
0.0577821	0.5698656	1.0142244	0.7270544	0.7865357	0.5753370	0.9126774	0.5966433	0.7695865	0.8972796	0.6336390	0.8549212	0.5122097	0.5114694	0.0018171	0.3505811	0.7611925	0.9165809	0.9949075	0.4971156	0.4042368	0.8418176	0.6189450	0.0398827	0.5114395	1.0016894	0.8288111	0.9454902	1.1087271	0.9173026	0.9052805	0.8549212	0.6717071	0.9838604	0.8207783	0.9052805	0.8592084
0.1047050	0.4172818	0.8320327	0.7549605	0.9302439	0.5437697	1.0923289	0.5726594	0.6822748	0.8763095	0.7641572	0.7828248	0.4166035	0.5525259	0.0301781	0.3172208	0.7476797	1.1014245	0.9124230	0.5164168	0.4799404	0.6996246	0.5399188	0.0664657	0.4716105	0.9570032	0.9191904	1.1283610	1.1234257	1.0544199	0.7720747	0.7828248	0.6244939	0.5206129	0.6299014	0.7720747	1.0754534
0.1677295	0.6013603	0.9159942	0.8860697	0.8204281	0.6455959	1.0782430	0.7971510	0.8125290	0.9441371	0.7319689	0.8168404	0.6336941	0.4603203	0.0048224	0.2997251	0.9239831	0.8244261	0.9412239	0.4577466	0.4534185	0.7969867	0.5424134	0.0152977	0.5881059	0.9676297	0.7846948	0.9032058	1.0713198	0.9678109	0.8327790	0.8168404	0.6617388	0.6615016	0.8102165	0.8327790	0.9327833
0.1341526	0.6826612	0.9843776	0.8702923	0.8927771	0.5937219	0.9488785	0.5364501	0.7668361	0.9247963	0.7926187	0.5981326	0.5043794	0.5450218	0.0136245	0.3420753	0.8878947	1.0608204	0.8772754	0.3845267	0.5172353	0.8578773	0.4818478	0.0068740	0.5565594	0.9393234	0.9536537	0.8280298	1.0747840	1.1164854	0.7603094	0.5981326	0.6647741	0.6101227	0.7817186	0.7603094	0.8309650
0.0586284	0.7729392	1.1749073	0.8144209	0.7845938	0.6695459	0.9309641	0.6497994	0.6925445	0.8661845	0.7192498	0.7745427	0.5804900	0.4757422	0.0057895	0.2560349	0.9133928	0.9278272	0.9874505	0.4962526	0.3329037	0.8273337	0.5689617	0.0137079	0.6306084	0.9616026	0.9497400	1.1325408	1.0175681	0.9197899	0.9632665	0.7745427	0.6249887	0.7590710	0.7613517	0.9632665	1.0432920
0.0064794	0.3231602	0.3554484	0.2501575	0.1407327	0.3405503	0.8186282	0.9261639	0.3386151	1.0925554	0.5988814	0.4160558	0.5877261	0.3160589	0.6450441	0.2914344	0.2265204	0.0016798	0.3624508	0.4832374	0.0459926	0.6915245	0.0014358	1.1047688	0.3759078	0.9946532	0.4816780	0.1124757	1.0074576	0.1391148	0.4325254	0.4160558	0.7571938	1.0509919	1.1351246	0.4325254	0.2308880
0.0068092	0.4016886	0.6017022	0.1211807	0.1152759	0.6108524	0.7906410	1.0232423	0.3913094	0.9237010	0.6277186	0.2363533	0.7047612	0.1017304	0.6045029	0.5314510	0.5370687	0.0003197	0.7756372	0.0232436	0.0767286	0.6005312	0.0001614	0.5598877	0.4204011	1.2794663	0.3353342	0.2240317	0.8939209	0.0389838	0.4582268	0.2363533	0.9494135	0.8071611	1.1889579	0.4582268	0.0815747
0.1432989	0.0080301	0.0465458	0.5217957	0.1909761	0.8358604	0.8929507	0.4854886	0.6611332	1.0264725	0.7550639	0.7039676	0.2806329	0.3355399	0.1225869	0.4225681	0.0462609	0.9668139	0.5474546	0.5637883	0.4789992	0.8638942	0.2482910	0.9956552	0.2915870	0.8411870	0.9566958	0.6652544	0.9014350	0.4719748	0.5841631	0.7039676	0.6482976	0.8397245	1.1081175	0.5841631	0.8824559
0.0926156	0.0008436	0.0307869	0.2965267	0.2313353	1.0980880	0.9766252	0.2450675	0.5333932	0.9280343	0.5759809	0.3126426	0.1885485	0.3242710	0.0690457	0.5287874	0.0908005	0.6561085	0.5661126	0.1740820	0.3650700	0.7310351	0.0706324	0.7959577	0.4289954	1.0249914	0.8424300	0.5274718	1.0108632	0.4482382	0.6100995	0.3126426	0.4810104	0.8805322	1.0341806	0.6100995	0.4650700
0.0219879	0.2371115	0.3407058	0.3259495	0.3994745	0.7365836	0.9828010	0.9734874	0.3522749	0.8832216	0.9604451	0.6469640	0.3268465	0.0009538	0.0453251	0.3468242	0.1871144	0.9343359	1.1209411	0.8811798	0.0125149	0.9018393	0.1476843	0.9114322	0.6762162	0.8577036	0.8402825	0.7056927	0.9659823	0.2817170	0.4821367	0.6469640	0.7616397	0.9391702	1.1060511	0.4821367	0.7361745
0.0093545	0.2249391	0.2237661	0.2661284	0.3090336	0.9360085	0.8679571	0.8412111	0.3716562	1.0568349	0.9711397	0.7207092	0.2823117	0.0015465	0.0515430	0.2928176	0.2316724	0.9656509	0.8448817	0.6704003	0.0042993	0.8572002	0.1869156	0.7373277	0.6620977	0.8833045	0.9418910	0.5421108	0.9725243	0.2635826	0.5164416	0.7207092	0.6882261	1.0966459	1.1059841	0.5164416	0.8690255
0.0227470	0.1992205	0.3562049	0.2880750	0.3648218	0.7786102	0.9604504	0.9856069	0.3714633	0.9320799	0.9652496	0.7534685	0.2378293	0.0046603	0.0614268	0.2365580	0.1996175	0.7019661	0.8650699	0.7749647	0.0045108	0.9014816	0.2616883	0.6914390	0.4708349	0.8274507	0.6676422	0.5326169	0.9825716	0.2702891	0.5034865	0.7534685	0.6590488	0.9338757	0.9432436	0.5034865	0.6221856
0.0009134	0.0582388	0.4514479	0.7767705	0.7056876	1.0056153	0.8608958	0.2300200	0.2498598	0.9693146	0.6639368	0.0583651	1.0359262	0.1767951	0.0008620	0.4234357	0.5848369	0.1444988	0.9308723	0.7881857	0.0703574	0.6893106	0.0125110	0.6647352	0.5446116	0.7575647	0.1772518	0.6916706	0.9222907	0.3030260	0.5017832	0.0583651	0.7944903	0.8713425	1.1808872	0.5017832	0.2199572
0.0006756	0.1285278	0.3788158	0.6520283	0.6926671	1.3093924	1.0788414	0.1911058	0.2319703	0.9595788	0.7749767	0.0678600	0.8337578	0.1744863	0.0010206	0.2369946	0.5724955	0.1273892	1.0761738	0.9870765	0.0613687	0.8234678	0.0036552	0.6344300	0.5719043	0.6595923	0.1674235	0.5250514	0.8428043	0.3402839	0.6001630	0.0678600	0.6814145	0.7953511	1.0416433	0.6001630	0.3418079
0.0008595	0.0859124	0.5163250	0.5388167	0.8815066	1.0582088	0.7817628	0.2191542	0.2377747	0.9445994	0.7424447	0.1079217	0.7702184	0.1713218	0.0065654	0.3865614	0.7160943	0.1400258	1.0203453	1.0270813	0.1369744	0.7538497	0.0192176	0.8515470	0.3944691	0.9533366	0.2355329	0.6202399	1.2464155	0.2985297	0.5532258	0.1079217	0.8765240	0.9626370	1.0858233	0.5532258	0.2457408
0.4379437	0.0143970	0.2497799	0.7063850	0.3751670	0.6238480	0.5597073	0.1371997	0.5413171	0.8281097	0.9849541	0.2692398	0.7923648	0.5051297	0.1063296	0.3056676	0.5453421	0.0070761	0.3291990	0.8390714	0.0086348	0.7064460	0.0503750	0.8892845	0.3310127	0.9363218	0.6171221	0.1619128	0.8889028	0.2055234	0.8043200	0.2692398	0.7428284	0.8218546	1.0394807	0.8043200	0.1346357
0.5595855	0.0047117	0.2566135	0.6493523	0.2768885	0.7990502	0.6372792	0.1664917	0.5732732	1.0819105	1.0030362	0.1902152	0.7192891	0.4627598	0.1320416	0.3151186	0.3588902	0.0031065	0.3037112	1.1204277	0.0097941	0.5609267	0.0166746	0.8020105	0.2980212	0.6731268	0.5284404	0.0819672	0.8301926	0.3021631	0.5417607	0.1902152	0.8874203	0.7824456	0.8358818	0.5417607	0.1968807
0.7182082	0.0060056	0.1358006	0.2229673	0.5107777	0.6604897	0.5708443	0.2936412	0.4764423	0.3726264	0.8559198	0.5070170	0.9032262	0.4799101	0.3258881	0.4276127	0.9009705	0.0583231	0.1275597	0.8077543	0.0829730	0.5865596	0.0599376	0.7341045	0.5364232	0.7580916	0.6468130	0.4771984	1.1228155	0.3065801	0.2486997	0.5070170	0.0000000	1.0077664	0.0000000	0.2486997	0.2636547
0.6949356	0.0088514	0.0847156	0.2476231	0.5922514	0.6813036	0.6200055	0.2063964	0.5019659	0.3721861	0.8129514	0.5055024	0.6504671	0.3458688	0.3614469	0.3374327	0.8611305	0.0334247	0.2750726	1.0438314	0.0842056	0.7817131	0.0468853	0.7849383	0.3383134	0.8567795	0.8289312	0.5317593	0.9901809	0.2040595	0.2392545	0.5055024	0.0020322	1.0140759	0.0000000	0.2392545	0.2470089
0.6576827	0.2170567	0.0011572	0.1233632	0.0077815	0.5360466	0.5922452	0.5058124	0.8548741	1.0694833	0.9584555	0.6468583	0.0137141	1.0333856	0.7983092	0.4005835	0.3416849	0.1523459	0.0022158	1.0420741	0.7253384	0.7642604	0.0015694	0.6722924	0.4002719	0.9958943	0.7459441	0.5887911	0.9169740	0.1030437	0.1080295	0.6468583	0.3286516	0.7306309	0.7406780	0.1080295	0.3148994
0.7281566	0.1244357	0.0015140	0.1408067	0.0189152	0.3992379	0.5646149	0.5428598	1.0598752	1.1748377	0.9071942	0.7752831	0.0027793	0.8415539	0.6881485	0.3868773	0.0581558	0.1573252	0.0015122	1.0280693	0.7842987	0.8824004	0.0003973	0.8030426	0.3393620	0.8233338	0.7033176	0.4895461	1.1667235	0.0861952	0.0841296	0.7752831	0.4476678	0.7832929	0.7413693	0.0841296	0.3007987
0.0002742	0.0402831	0.0729370	0.2822867	0.0469507	0.7569825	0.9734659	0.3902742	0.1772062	1.1311306	0.8611851	0.4351708	0.2720286	0.5919719	0.1670872	0.1911377	0.0180001	0.4179275	0.5892913	0.9889203	0.0113070	0.7269227	0.0019330	0.9384321	0.5756265	0.6164972	0.0813993	0.0289358	0.8587613	0.0326624	0.4403874	0.4351708	0.7858675	0.6928923	0.8417222	0.4403874	0.0945344
0.0083920	0.6844991	0.3766650	0.5333428	0.0502151	0.7305080	1.0153247	0.9455447	0.1604414	1.2395867	0.9481150	0.8015097	0.2452769	0.2834332	0.2388711	1.0529443	0.1798842	0.6068728	0.7042077	0.4137536	0.0912291	0.8080497	0.1186402	0.5085312	0.6348510	0.8769632	0.6472621	0.2812589	0.9660575	0.0466915	0.7253186	0.8015097	0.9825649	0.6169807	0.8316033	0.7253186	0.4368555
0.0558867	0.0024506	0.6085080	0.3243090	0.6608842	0.1722985	0.8477945	0.9205427	0.7333719	0.8168912	0.8002231	0.7495662	0.2235842	0.2697461	0.0185611	0.0283913	0.1321705	1.1593565	0.9554156	0.3630317	0.4575477	0.9734804	0.0700890	0.8998776	0.3170496	1.1884639	0.8882266	0.4182675	1.0543076	0.1351084	0.3650297	0.7495662	0.8647238	0.9442212	1.0880967	0.3650297	0.8329155
0.0766636	0.0020913	0.5059762	0.4262886	0.4009425	0.2565238	1.0540502	0.7332042	0.5107688	0.8685785	0.6895591	0.4340439	0.2272390	0.3604050	0.0285654	0.0133079	0.2435521	0.7160423	0.8285172	0.2302750	0.3502190	0.9392637	0.0582600	1.0201974	0.3325570	1.0303216	0.8940220	0.2997505	0.9934069	0.1263151	0.4921647	0.4340439	0.6172989	0.9484027	0.9954584	0.4921647	0.5333129
0.5332437	0.0051318	0.8137631	0.6329868	0.8196339	0.5622424	0.9751521	0.7024537	0.6389444	0.9727619	0.8194442	0.5970126	0.6777111	0.7318599	0.0523823	0.3476792	0.4962091	1.0603983	1.0968750	0.7692307	0.0595554	0.7734445	0.3805351	0.7120931	0.5457944	0.8069049	1.2391169	0.8675503	1.1655804	0.0125945	0.7541684	0.5970126	0.7634548	0.7943273	1.0310014	0.7541684	0.8828288
0.3820705	0.0555222	0.5113716	0.3149068	0.9208880	0.6388662	0.9496127	0.6952411	0.6529330	1.0063678	0.8002071	0.5475131	0.5663371	0.5800305	0.0679811	0.8664777	0.7395994	0.8378842	1.1660367	0.5030509	0.0268415	0.5946503	0.4214068	0.1913471	0.5041017	0.9543207	1.0592644	0.9849258	0.9780111	0.0194797	1.0294431	0.5475131	0.8774746	0.9445489	1.0062545	1.0294431	0.9725564
0.1374518	0.1888115	0.4978260	0.6121955	0.5711358	0.7217039	0.9361065	1.0106667	0.7685863	1.0593672	0.7627972	0.2866681	0.2071126	0.5462944	0.0646531	0.2764815	0.3884180	0.7628201	0.9497778	0.8939356	0.1683358	0.8807262	0.2530609	0.9747480	0.8171118	0.9593620	0.6596505	0.3795307	1.0889180	0.2870436	0.6068384	0.2866681	0.9027570	0.8155599	1.0162858	0.6068384	0.5979298
