G626	G1249	G406	G807	G1036	G294	G755	G915	G1517	G1304	G1253	G554	G161	G192
0.7628347	0.4233072	0.1499903	0.7641667	0.9731743	0.6173260	0.6392939	0.2133476	0.6901999	0.6958086	0.5042206	0.0434973	0.3563866	0.2051765
0.8746796	0.4640619	0.1963895	0.6813798	0.8795453	0.6806965	0.8399813	0.1460585	0.7881626	0.6178454	0.4646067	0.0762166	0.5200294	0.1890398
0.8490264	0.5326115	0.3022329	0.5347074	0.9264733	0.4666708	0.7151164	0.0478193	0.7651544	0.7159696	0.7726673	0.1342128	0.3691583	0.0981908
0.8439979	0.6920332	0.2252038	0.6789116	1.0259993	0.4758799	0.7267588	0.0752098	0.6658129	0.8198778	0.7130435	0.0809653	0.4562533	0.1689001
1.1127762	0.6870118	0.1925574	0.4558200	1.1211155	0.4216593	0.7131457	0.0075182	0.2793347	1.0360534	0.8087127	0.2118961	0.3799019	0.0753857
1.0260434	0.5127658	0.2227318	0.5055687	0.8896831	0.2875326	0.8510731	0.0342678	0.3647344	1.1157880	0.8856546	0.1647689	0.6873489	0.0914480
0.5756835	0.3639682	0.4357734	0.7842961	0.5638595	0.5862506	0.4449821	0.3262361	0.7833215	0.3944197	0.3765360	0.0851302	0.9205201	0.8748097
0.4823380	0.4639493	0.3953230	0.8009678	0.4498534	0.4827044	0.4157516	0.3635153	0.8487116	0.5421578	0.2758929	0.0812041	0.9815712	0.7861662
0.5853201	0.4221038	0.4556284	1.0565646	0.4563570	0.5105690	0.4662810	0.3804667	0.8220090	0.4472357	0.3323027	0.0583913	1.1236475	0.7081726
0.7381842	0.3935254	0.3205785	0.7406052	0.8822920	0.5873404	0.9505223	0.2193683	0.6237913	0.6320349	0.3462975	0.0268848	0.4099733	0.4695302
0.6577130	0.4831549	0.2931110	0.9662361	0.9824381	0.7549738	0.6423813	0.2336820	0.6191308	0.5833662	0.3527539	0.0511461	0.4125230	0.4659389
1.1280541	0.5799371	0.3077537	0.6839370	0.8476896	0.5372619	0.6901800	0.0932800	0.7923342	0.8727461	0.6132910	0.0759996	0.3799629	0.1487978
0.7275325	0.4336316	0.7768187	0.9034886	0.4997904	0.7820485	0.6090703	0.1832206	0.6579850	0.4090635	0.2552836	0.2320449	1.0159630	0.7570988
0.7164090	0.6443174	0.7566638	0.8603933	0.7123721	0.6072802	0.6820182	0.1735158	0.6962754	0.3666992	0.2290007	0.2261218	0.9955073	0.7175505
0.5363584	0.5404207	0.7431965	0.9076402	0.4902721	0.8448959	0.7212504	0.1935558	0.8209146	0.3924849	0.3242969	0.2039859	1.1603218	0.8170203
0.7684846	0.5258415	0.6731885	0.9243091	0.5274262	0.6681636	0.7508460	0.2249554	0.8094043	0.4129468	0.3458186	0.1934805	0.8766112	0.6537602
0.7308012	0.5218321	0.7417618	0.7941713	0.9630664	0.9524197	0.8634814	0.1608990	0.7620061	0.4508191	0.2843657	0.2070978	0.9545421	0.6987985
0.6697189	0.4468858	0.7558885	0.9698406	0.6234917	0.8060051	0.7670854	0.2237707	0.6882876	0.2632934	0.2872761	0.1758359	1.0880764	0.9334910
0.5856061	0.6681409	0.7966419	1.0224091	0.5694660	0.8258718	0.5529284	0.2750235	0.6538261	0.3056927	0.2297461	0.2415118	0.9149787	0.8523795
0.6694323	0.5353720	0.8783503	0.8044062	0.7714980	0.7469209	0.7258342	0.2618421	0.6314821	0.3652962	0.2790207	0.2815742	0.9089157	0.7589686
0.7830270	0.5495709	0.8617024	0.7839170	0.6455594	0.6749797	1.0669483	0.3743440	0.7593448	0.4462469	0.3118746	0.1900252	1.0161023	0.7141779
0.8183234	0.5743309	0.8725194	0.8051155	0.6256912	0.7875475	0.6668519	0.3647736	0.8726490	0.3649927	0.2710745	0.2971402	0.9352733	0.8554716
0.6767177	0.4415442	0.7926859	0.8413349	0.5343190	0.8169292	0.8459638	0.3872930	0.5810438	0.3485658	0.2595726	0.2246889	1.0503939	0.7334053
0.7095684	0.7588527	1.0938971	0.9426335	0.4216546	0.6956565	0.7765438	0.4303593	0.7347608	0.4023660	0.2714841	0.1690979	0.8257270	0.7800592
0.7020594	0.4790932	0.5100903	0.9874703	0.7522206	0.6651234	0.8669690	0.2497799	0.5998972	0.3277085	0.3827237	0.2718944	0.9745910	0.6864484
0.8196586	0.5335063	0.8941208	0.9125595	0.5474210	0.8059825	0.7511752	0.1431604	0.6915441	0.5536890	0.3082258	0.1908285	0.8614925	0.7754336
0.7916985	0.6111417	0.6534732	1.0631120	0.6872575	0.7673123	0.5654428	0.1556505	0.6522500	0.3587620	0.3504076	0.2483866	0.9483793	0.6844158
0.8008712	0.5441177	0.7806669	0.9794265	0.9467479	0.8384507	0.7730662	0.1861019	0.3302153	0.3117405	0.2369053	0.1993487	1.1146110	0.6049039
0.8209796	0.4524339	0.8494924	1.0248269	0.4851897	0.7844828	0.6444947	0.2822879	0.3087643	0.3152246	0.2706486	0.2939914	0.9709580	0.5708643
0.7017801	0.5813365	0.8112170	0.8363842	0.6793796	0.8231859	0.7262430	0.2000047	0.3060490	0.4482260	0.3667089	0.2915524	1.1314878	0.7106299
0.7324742	0.6127153	0.8369220	0.8706978	0.8636780	0.9033024	0.7887361	0.3909267	0.2173533	0.4500805	0.2969801	0.2780707	1.0869899	0.7681463
0.8495030	0.5671443	0.7487069	0.8487896	0.7858043	0.8150799	0.6530248	0.4202610	0.2332274	0.2599533	0.2465974	0.2227605	1.0005168	0.6898436
0.7893188	0.4894414	0.8621691	0.8307491	0.6302433	0.6203543	0.6791654	0.4445207	0.2465053	0.2143088	0.3996404	0.2466270	0.9719451	0.6023325
0.8301179	0.4472771	0.8967751	0.8240025	0.4306510	0.6933158	0.8912980	0.3897748	0.1651744	0.3362415	0.2804910	0.2177225	1.0260039	0.7642577
0.8044008	0.4919556	0.8580990	1.1123149	0.4812083	0.7171441	0.6686665	0.4778901	0.2312767	0.3506334	0.3274366	0.2313615	1.2209191	0.6024480
0.8636577	0.4276899	1.0016106	0.9882052	0.5989645	0.6538881	0.5982634	0.4530030	0.1486196	0.3621917	0.2592007	0.2978827	1.0153010	0.6774546
0.7147499	0.5002040	0.3013141	0.9681930	0.4243104	0.6922124	0.1738262	0.3489978	0.7668744	0.4376863	0.2115881	0.2303366	1.0328622	0.7303025
0.5545198	0.5640172	0.2854555	0.7225022	0.5718107	0.7298561	0.5741636	0.5294352	1.1041705	0.4553334	0.1452662	0.4106396	0.9696244	0.6719805
0.6015672	0.4117403	0.2527294	0.8615246	0.4139301	0.5317534	0.4980219	0.5118010	0.7757411	0.5142332	0.2098807	0.3069020	0.9625574	0.6555376
0.6350231	0.3168733	0.3173006	0.9277427	0.7886566	0.8195483	0.2152772	0.4238414	0.8799559	0.4459420	0.2495640	0.1932391	0.9708902	0.7169856
0.6936233	0.4558966	0.3101931	0.8599014	0.4034185	0.8151515	0.4492979	0.5048996	0.9172083	0.4530518	0.1810461	0.2503289	1.0373110	0.6968026
0.6349062	0.3610404	0.3122172	0.9670278	0.3110091	0.7383525	0.3723236	0.5790866	0.9090456	0.5754961	0.1400805	0.2752206	0.9822702	0.8324515
0.5539255	0.2904497	0.5832632	1.0196180	0.2633873	0.7082507	0.0091330	0.5802857	0.8713865	0.5871569	0.2727601	0.0401989	1.0899850	0.9095000
0.6615113	0.3909626	0.6022274	0.9708625	0.3689707	0.7985069	0.0055422	0.4492147	0.8575822	0.5256293	0.2786517	0.1018665	1.0584720	0.7504510
0.5597481	0.5189607	0.4974602	0.8850172	0.4743090	0.7943432	0.0232358	0.6000559	0.6340283	0.5040471	0.3056829	0.0761789	0.9844346	0.7594387
0.6039052	0.3188407	0.6431584	0.8888862	0.2563783	0.7607366	0.0093746	0.7575835	0.7486104	0.7782730	0.2513918	0.0326371	1.0906244	0.7563314
0.4667371	0.2702201	0.6289519	0.9393746	0.4878668	0.7940038	0.0141657	0.8520656	0.6498497	0.9076768	0.3167018	0.0348143	1.0656337	0.8354417
0.6234065	0.3519127	0.3654987	0.8593267	0.2712097	0.7821661	0.0008686	0.6830891	0.7122265	0.9574953	0.3222386	0.0185597	0.9090504	0.7505936
0.4814147	0.3019123	0.7850424	0.7918021	0.3173786	0.8270326	0.0099172	0.5189167	0.7850952	0.5232408	0.5300127	0.0552790	0.9700177	0.8741331
0.7085066	0.4674346	0.5637043	0.9692593	0.2107104	0.9810857	0.0051058	0.6144240	0.7367682	0.5659212	0.3403258	0.0306430	0.9824407	0.6749567
0.6852935	0.3247231	0.5211565	0.9384528	0.3325464	0.8099682	0.0136799	0.5196524	0.6489086	0.4616537	0.3554215	0.0426306	1.0407709	0.7826176
0.6121194	0.2985357	0.4757097	1.0575828	0.2984572	0.7048522	0.0188723	0.7875314	0.7943691	1.0266373	0.3010293	0.0494068	0.9944887	0.7673861
0.6477787	0.2917318	0.6087021	1.0197815	0.3221977	0.6658791	0.0099832	0.7208181	0.5887156	1.0900241	0.3054776	0.0440307	0.9693640	0.7550854
0.5083322	0.3616501	0.5503246	1.0374005	0.1509559	1.0012488	0.0070097	0.8432795	0.7470265	1.2723801	0.3489069	0.0111181	1.0976148	0.8318842
0.5958666	0.3800150	0.6314522	0.7996012	0.3602688	0.5589009	0.5128670	0.8164048	1.0971252	0.9554555	0.2758738	0.0453500	1.0687023	0.7308989
0.5411163	0.4034421	0.7930569	0.9697795	0.3396630	0.8231069	0.5558680	0.8064496	1.0466425	0.7793612	0.2164926	0.0297738	0.8575007	0.7193616
0.5206572	0.5016766	0.8366104	0.8905525	0.3688327	0.5741782	1.0038476	1.0160198	0.9475719	1.0614621	0.3387841	0.0307141	1.0593225	0.7070497
0.7087389	0.5408781	0.7122111	0.8531697	0.3190215	0.4693053	1.0724855	0.8329008	0.9683021	0.8924792	0.2780652	0.0373360	0.9465582	0.8814133
0.4768881	0.3204447	0.6443120	0.8557820	0.3843339	0.6472831	0.8778590	0.8817339	0.9092454	0.8692735	0.2452561	0.0794536	1.0335224	1.0141334
0.6546730	0.5532860	0.8355257	0.8249066	0.4755152	0.5252337	0.8366589	1.0319205	1.0151829	0.9875586	0.4030405	0.0683363	0.9940515	0.8643799
0.6533744	0.4278356	0.8359570	0.6606517	0.3826092	0.5411654	0.8588742	1.0742980	1.0060947	0.7743180	0.3462265	0.0672071	0.9196144	0.9267687
0.5962690	0.5230671	0.8014982	0.6607950	0.4600433	0.4643366	1.0446804	0.9043352	0.8652129	0.8463454	0.1985182	0.1047690	1.0637276	0.8326256
0.5634305	0.5300941	0.7616433	0.7426887	0.6703294	0.7220319	0.7855907	0.8650181	0.9708080	0.8906406	0.3085791	0.1180428	0.9393887	0.8702442
0.5137831	0.4761046	0.7612736	0.6649900	0.5086762	0.5662607	0.9571292	0.6700082	0.8550161	0.8647976	0.3140620	0.0803939	0.9246700	0.7206523
0.7812183	0.4042681	0.7234575	0.9629695	0.2771675	0.5162946	0.8717490	0.8717776	1.0188707	0.9542986	0.2450344	0.0139112	0.9444577	0.7225172
0.6083534	0.3744746	0.7448596	0.8021363	0.5410934	0.4829983	0.7620935	0.9101281	0.9324361	1.1031493	0.2881829	0.0408548	0.8865311	0.8719017
0.5680793	0.3023726	0.8067191	0.7706221	0.4469144	0.5414955	0.8036701	1.0767797	1.0424415	0.9626592	0.3625745	0.0673053	1.0895044	0.8051850
0.7041034	0.3998113	0.6760760	0.8629773	0.5360810	0.4264657	0.8772690	0.9198123	0.9458332	0.9735176	0.2602051	0.0326655	0.9477088	0.7406119
0.6412525	0.3716359	0.8772057	0.8350271	0.7332412	0.5381534	0.6842659	0.6849337	0.9369644	0.9207244	0.4114584	0.0853732	0.8563220	0.6924181
0.5906539	0.3690208	0.8800823	0.7996975	0.7547010	0.5550512	0.7428337	0.7998400	0.8801381	0.9767155	0.3700115	0.0633072	0.9230134	0.6203318
0.4887182	0.4029691	0.3442225	0.7659222	0.0821117	0.7421281	0.9382077	0.5236048	0.8478500	0.3938123	0.3513175	0.2047901	1.0334114	0.7924281
0.6292657	0.2883033	0.4020839	0.6865199	0.1102562	0.8253298	1.0105335	0.5339411	0.7591572	0.1708498	0.2008087	0.1586346	0.8682901	0.8309072
0.6044669	0.3407964	0.3613299	0.8073643	0.0999670	0.9573226	0.8527957	0.4357629	0.9741827	0.2378627	0.3391800	0.0973112	0.7601360	0.8310779
0.5385504	0.3439017	0.1508197	0.9341464	0.6875847	0.6950734	0.9503362	0.3497694	0.1849655	0.3639355	0.2807708	0.1433299	0.8894285	0.6854953
0.6503003	0.3108756	0.1738932	0.8422591	0.6478808	0.8016274	0.8770936	0.4125208	0.2241129	0.5639884	0.3357443	0.2337704	0.7744625	0.5760847
0.5812931	0.6062266	0.5765078	0.9076203	0.1380024	0.6759846	0.5040273	0.9425465	0.9051300	0.1834585	0.2936747	0.1183135	1.0619880	0.6499847
0.5888622	0.5681888	0.5811594	0.8022824	0.0854147	0.4808934	0.5545515	1.0294970	0.8701322	0.2222230	0.3383264	0.1360461	1.0967040	0.7762517
0.5299441	0.5776533	0.6506029	0.8320242	0.1255891	0.5565056	0.5475157	0.8346456	0.7514622	0.2284125	0.2555233	0.0683945	0.9517597	0.7775585
0.5483282	0.5600627	0.8588348	0.7951013	0.5184701	0.4572345	0.5310613	0.9383946	0.6830906	0.6162239	0.2347424	0.0962409	0.8791937	0.7097928
0.4615704	0.4924770	0.6181661	0.8798424	0.6019348	0.5706254	0.3802221	0.9391692	0.8315375	0.7471359	0.3668369	0.1766028	1.0947159	0.6626577
0.6471325	0.6467404	0.5669868	1.0006154	0.6285659	0.5463398	0.5443932	1.0549081	0.9535422	0.6219073	0.3314417	0.0493395	0.9729866	0.8671950
0.8478278	0.5224541	0.6565450	0.9004698	0.2562053	0.3924902	0.4161210	0.8520362	0.6009396	0.1949874	0.2840488	0.0940431	0.7153694	0.6382245
0.7948570	0.5455708	0.7931075	0.9130487	0.2493667	0.4368263	0.4406772	0.9483564	0.7093212	0.2115857	0.3752060	0.0892745	0.8279147	0.7268154
0.6948882	0.7362856	0.6975455	0.9896223	0.2430545	0.5796973	0.4784514	0.8194904	0.9532707	0.2142342	0.3310186	0.0918691	1.0249773	0.6358211
0.6407113	0.7400569	0.6591654	0.8367879	0.7241714	0.4701693	0.5439120	1.0818825	0.6892531	0.6165856	0.3507517	0.1416177	1.0625572	0.8931256
0.6253012	0.5928054	0.7107240	1.0511981	0.7420382	0.5459320	0.4814602	1.0186593	0.6218002	0.5320216	0.3650062	0.0877166	0.9764530	0.6991395
0.6965507	0.7917749	0.7199641	0.7636166	0.6608777	0.4646319	0.4882690	0.9734479	0.8506552	0.5807870	0.3971923	0.0593930	1.1741348	0.7896698
0.7325099	0.4555289	0.6825134	0.8688853	0.6843586	0.5599368	0.3326473	0.4689311	0.8280454	0.6405425	0.3494355	0.0183483	0.8411220	0.7819502
0.6901083	0.4071191	0.7263370	0.8371816	0.4168158	0.5815724	0.3176861	0.3234548	0.7531913	0.5529517	0.2674097	0.0131138	0.9305418	0.7224765
0.5965336	0.4171628	0.4620109	0.8451350	0.8525081	0.3829342	0.3729410	0.3451851	0.6094753	0.6029218	0.3112704	0.0175653	0.5893239	0.6312352
0.6204453	0.4452824	0.3905395	0.9718617	0.5470116	0.5686139	0.4624817	0.3337649	0.9006807	0.4678191	0.2916492	0.0516689	0.9982255	0.7263711
0.5051542	0.6124092	0.3803655	0.8831356	0.4923572	0.5416794	0.5950228	0.6464775	0.9626357	0.5434189	0.3643474	0.3065476	0.7651396	0.8288427
0.5647164	0.6454246	0.2864379	0.8875009	0.3684392	0.6039795	0.6871765	0.7829941	0.9266073	0.6265649	0.2137663	0.5202479	1.0181554	0.7819881
0.6498763	0.5467650	0.4191086	0.8679436	0.2914789	0.7097076	0.7512386	0.8783166	0.8324446	0.5124263	0.3100476	0.5357412	0.9495962	0.8201459
0.6069638	0.5997006	0.4475409	0.7790230	0.2970914	0.7044068	0.5875201	0.7905192	0.9952437	0.5967333	0.2948525	0.5718381	0.8735559	0.7051325
0.5310125	0.4606150	0.3518220	0.8632756	0.6075595	0.4421102	0.4242307	0.3164856	0.7828526	0.6061263	0.2602982	0.0751278	0.9944672	0.7801516
0.6734357	0.4835413	0.3227443	0.8694168	0.7856280	0.5813035	0.5032876	0.5308859	0.8724643	0.5371859	0.2431202	0.5073036	1.0317036	0.8216272
0.5206628	0.6272167	0.3447505	0.7690584	0.7325900	0.5923931	0.5122938	0.6076761	0.9211606	0.8307758	0.3732327	0.5241939	1.0570862	0.7364932
0.5854369	0.5883224	0.4683362	0.6868056	1.0765233	0.6461469	0.6359501	0.9773583	0.9087970	0.8918951	0.2052621	0.4812525	0.8722170	0.8317832
0.5005195	0.5556694	0.3717384	0.8744436	1.0309575	0.6058132	0.7123618	1.0691349	1.0208363	0.9715270	0.3004703	0.5213634	1.0557264	0.8702646
0.5334755	0.4586775	0.5411063	0.8259867	0.4307294	0.6226758	0.5452874	0.3194991	0.8785999	0.5052724	0.3893050	0.0996626	0.9459519	0.8326168
0.5579966	0.4619785	0.3233466	0.8004859	0.4316012	0.5167010	0.5537158	0.7885402	0.7278125	0.5094588	0.2418233	0.4054828	0.9243162	0.8795186
0.5326993	0.6722111	0.4249713	0.8821759	0.4358428	0.5993521	0.5990453	0.6830743	0.8807465	0.4188284	0.2526625	0.5109422	0.9221584	0.7448374
0.5309443	0.6125510	0.4022789	0.8068913	0.2647762	0.6367653	0.5795601	0.8139549	1.0540105	0.5344941	0.2889675	0.5853335	0.9062246	0.9988471
0.6537294	0.6618639	0.3550757	0.7027438	0.3311445	0.7620409	0.5258220	0.7509716	0.9466988	0.5147848	0.4609687	0.4953704	0.9878970	0.8618181
0.5846315	0.3606486	0.3884817	0.8500435	0.4955094	0.4784557	0.3853159	0.4294636	0.7942288	0.4155540	0.3198210	0.0720015	1.0438428	0.9052106
0.6001172	0.4626873	0.3073128	0.8179603	0.3989630	0.8136614	0.4461151	0.6692965	0.9311272	0.5028215	0.2810115	0.4275673	0.8919176	0.6655384
0.6002924	0.4466015	0.1902397	0.8546659	0.4333043	0.6078709	0.5469584	0.7830080	0.8525327	0.4970096	0.3186330	0.5316731	0.8360432	0.7091186
0.4978221	0.3545187	0.2414636	0.8896559	0.3703399	0.5851628	0.6740998	1.0618387	0.7319406	0.6599088	0.3988868	0.5957722	0.7684959	0.9028530
0.6643708	0.4230244	0.2183547	0.8007721	0.4828766	0.3734428	0.3952834	1.0548548	0.6114229	0.5944312	0.2797613	0.5099376	0.7544895	0.5924717
0.6328932	0.3890459	0.5508324	0.7793029	0.4687637	0.5591452	0.4250642	0.3841563	0.8710987	0.5243933	0.3318032	0.0541021	1.0139649	0.8109224
0.5430624	0.6182080	0.3113968	0.9072911	0.5396036	0.6073676	0.7462309	0.7544934	0.7783133	0.5845781	0.2494993	0.4847435	0.9167166	0.8426000
0.4850718	0.7157743	0.4087806	0.9813015	0.9159279	0.6729142	0.7060759	0.8461482	1.1062537	0.7329481	0.2179734	0.4750570	0.9787173	0.8434461
0.3883301	0.4936487	0.3196185	0.9478162	0.8133268	0.5350820	0.5584932	0.8959669	1.0076277	0.9876176	0.2760970	0.4781112	0.9242420	0.7671225
0.6408502	0.5779904	0.4455054	0.7346399	0.8568543	0.5823223	0.5581820	0.8889640	0.9537677	0.9581876	0.2618972	0.4178299	0.9583317	0.8904355
0.6207044	0.4534522	0.4024276	0.8615407	0.4507064	0.4706709	0.4159266	0.4152726	0.8061561	0.5228236	0.2378688	0.0590054	1.0581565	0.7600604
0.4796840	0.5754212	0.2921737	0.7923282	0.4624775	0.6060980	0.5556928	0.8648179	0.9461430	0.3790116	0.2284624	0.3779540	0.6918696	1.0122231
0.5454639	0.2916809	0.2820693	0.8975221	0.4286581	0.5134559	0.6168615	0.7503598	1.0760605	0.3862819	0.2760465	0.5252424	0.7323081	0.7640930
0.4539995	0.3673034	0.3086615	0.9145791	0.3208935	0.5406627	0.6193232	1.0751961	0.7923453	0.5744895	0.3316623	0.4461235	0.7916901	0.8156995
0.5417209	0.3527199	0.2760110	0.8178926	0.3925518	0.3945246	0.7491763	0.8640832	0.8327316	0.6704154	0.2753702	0.4845030	0.5842872	0.7276057
0.6467467	0.3531565	0.5192491	0.9716372	0.5172347	0.5435775	0.3570436	0.3067257	0.8059040	0.4711563	0.3227935	0.0681387	0.9820336	0.7342475
0.5604857	0.4428492	0.5911478	0.9262456	0.4811691	0.9484974	0.7500301	0.5839352	0.7321922	0.4842591	0.3261878	0.0889682	0.8880509	0.7148322
0.5307625	0.5369148	0.5162818	0.8413238	0.3191618	0.6670313	0.5061299	0.7025310	0.9498641	0.4856464	0.2740856	0.0442290	1.0366352	0.6367648
0.6224721	0.3714024	0.5104211	0.8627166	0.3611408	0.6432412	0.4271329	0.6949969	0.7209119	0.4826576	0.3506465	0.0368712	0.8706794	0.6867292
0.6152634	0.4710467	0.4600207	0.8211743	0.5110197	0.7151948	0.4201692	0.4328208	0.7102854	0.5207647	0.3771307	0.1149006	0.9116579	0.7209605
0.6327939	0.5000679	0.4625738	0.8891750	0.6190607	0.6200233	0.3301440	0.4276164	0.7664792	0.5084295	0.2633526	0.1079586	0.9377286	0.6873099
0.7123032	0.5573960	0.4206232	0.9378236	0.3144560	0.5555643	0.6060346	0.4050984	0.8847625	0.4652730	0.2943550	0.0252681	0.9016667	0.7026891
0.5834872	0.3615406	0.5531003	0.7504945	0.3425489	0.7388629	0.6422386	0.4898089	0.7583269	0.4540296	0.4319374	0.0490145	0.9740181	0.7978443
0.6996516	0.2002022	0.5409345	0.9273981	0.3656637	0.5906738	0.4943113	0.6553992	0.9283370	0.5751271	0.3191862	0.0138028	0.7226448	0.5654161
0.5123252	0.1948630	0.4606724	0.8692461	0.3212600	0.5447285	0.3993547	0.5099403	0.7208203	0.4657456	0.2679608	0.0227076	0.7984357	0.7374730
0.4963774	0.1129432	0.4464054	0.8647453	0.3200940	0.6909205	0.5535876	0.5780710	1.0725282	0.4813945	0.2637373	0.0176272	0.9359615	0.6213417
0.7199890	0.0861359	0.4520244	0.7714298	0.4806328	0.5663757	0.4464741	0.5615790	0.9525991	0.4262339	0.4897245	0.0277783	0.8483207	0.5587925
0.7133762	0.4618021	0.4073649	0.8786709	0.5485504	0.4816588	0.4908147	0.3115271	0.7987327	0.5027640	0.3165362	0.0779120	1.1956763	0.7745867
0.6022000	0.3958212	0.5985819	0.9672808	0.3830281	0.5838136	0.3544029	0.3505343	0.7105372	0.5283708	0.1859773	0.2731472	1.0519360	1.0129093
0.5082733	0.4344380	0.3878270	1.0235948	0.2217941	0.6991312	0.1843452	0.4296873	0.6847355	0.5667952	0.1821565	0.3410838	1.0961282	1.0047649
0.6508286	0.3850582	0.6559873	0.9254253	0.5611409	0.5938505	0.4362117	0.3652877	0.8393559	0.4264330	0.2848821	0.3041171	0.8039172	0.6516421
0.6640437	0.3674349	0.5851308	0.8621694	0.6259043	0.5348116	0.1268167	0.2796615	0.8037907	0.6154926	0.2431163	0.2748633	0.9478226	0.7552176
0.6094049	0.4657765	0.4319839	0.9896462	0.5298615	0.5696513	0.4425648	0.4377643	0.9294065	0.5202579	0.4165220	0.0826909	0.8886128	0.7908753
0.7460455	0.4777722	0.6180900	1.0199060	0.5792569	0.5263626	0.5897590	0.3447073	0.7544323	0.5385206	0.1959638	0.2385396	0.9971198	0.6700045
0.6940419	0.3724361	0.4876544	0.8344483	0.7683361	0.6718004	0.0934238	0.4100286	0.6445799	0.5175462	0.2434464	0.3310947	1.0488373	0.8899962
0.6706745	0.3611899	0.6834193	0.8489926	0.4092857	0.6827279	0.4615438	0.3603490	0.7602108	0.5210155	0.2544755	0.1734421	1.1828708	0.7674777
0.4681280	0.4059538	0.4339006	0.9091574	0.2317516	0.8020933	0.0687136	0.3788238	0.8628199	0.3741534	0.1669432	0.3562528	0.9210429	0.8997876
